Date,Index,Open,High,Low,Close,Adj Close,Volume,Market Closed,Adj Close Moving Average 10,Adj Close Moving Average 21
2019-06-26,NYA,12936.65039,12977.91992,12911.99023,12912.00977,12912.00977,3478130000.0,False,12972.896093,12871.057290952382
2019-06-27,NYA,12912.05957,12976.23047,12912.05957,12965.32031,12965.32031,3122920000.0,False,12991.876171,12884.850631428571
2019-06-28,NYA,12965.54981,13055.86035,12965.54981,13049.70996,13049.70996,5420700000.0,False,13006.101171,12898.367279523809
2019-06-29,NYA,12965.54981,13055.86035,12965.54981,13049.70996,13049.70996,5420700000.0,True,13015.664159,12911.883927619048
2019-06-30,NYA,12965.54981,13055.86035,12965.54981,13049.70996,13049.70996,5420700000.0,True,13012.481151,12925.400575714286
2019-07-01,NYA,13049.70996,13191.90039,13049.70996,13127.69043,13127.69043,3513270000.0,False,13020.526171000001,12940.908202380951
2019-07-02,NYA,13127.69043,13152.9502,13105.03027,13152.54981,13152.54981,3206840000.0,False,13031.057129,12957.0339
2019-07-03,NYA,13152.54981,13239.90039,13152.54981,13239.87012,13239.87012,1963720000.0,False,13050.320118,12978.702473333333
2019-07-04,NYA,13152.54981,13239.90039,13152.54981,13239.87012,13239.87012,1963720000.0,True,13072.309083,12998.338680476192
2019-07-05,NYA,13231.79981,13231.79981,13114.83984,13210.91016,13210.91016,2434210000.0,False,13099.73506,13018.51343904762
2019-07-06,NYA,13231.79981,13231.79981,13114.83984,13210.91016,13210.91016,2434210000.0,True,13129.625099,13038.688197619049
2019-07-07,NYA,13231.79981,13231.79981,13114.83984,13210.91016,13210.91016,2434210000.0,True,13154.184083999999,13058.862956190476
2019-07-08,NYA,13210.87012,13210.87012,13136.21973,13147.21973,13147.21973,2904550000.0,False,13163.935061,13076.562965714287
2019-07-09,NYA,13147.20996,13147.20996,13091.90039,13136.88965,13136.88965,3028210000.0,False,13172.653030000001,13087.488189047619
2019-07-10,NYA,13137.95996,13221.05957,13137.95996,13173.25977,13173.25977,3154240000.0,False,13185.008010999998,13097.925317142857
2019-07-11,NYA,13173.25977,13211.74023,13150.50977,13198.71973,13198.71973,3154620000.0,False,13192.110941,13103.505302380954
2019-07-12,NYA,13199.84961,13237.17969,13199.23047,13234.75977,13234.75977,2974960000.0,False,13200.331936999999,13112.434804285716
2019-07-13,NYA,13199.84961,13237.17969,13199.23047,13234.75977,13234.75977,2974960000.0,True,13199.820902000001,13121.364306190479
2019-07-14,NYA,13199.84961,13237.17969,13199.23047,13234.75977,13234.75977,2974960000.0,True,13199.309867,13130.29380809524
2019-07-15,NYA,13234.75977,13255.12988,13220.23047,13233.38965,13233.38965,2874970000.0,False,13201.557816,13140.45615
2019-07-16,NYA,13232.95996,13243.04981,13185.91016,13195.19043,13195.19043,3290650000.0,False,13199.985842999999,13152.767580476191
2019-07-17,NYA,13195.19043,13201.53027,13119.2002,13119.96973,13119.96973,3181600000.0,False,13190.891800000001,13162.670435714286
2019-07-18,NYA,13109.29004,13181.2002,13089.49023,13168.7002,13168.7002,3296580000.0,False,13193.039847000002,13172.355192380952
2019-07-19,NYA,13168.7002,13205.08984,13111.94043,13111.99023,13111.99023,3260360000.0,False,13190.549905000002,13175.320919523809
2019-07-20,NYA,13168.7002,13205.08984,13111.94043,13111.99023,13111.99023,3260360000.0,True,13184.422951,13178.286646666666
2019-07-21,NYA,13168.7002,13205.08984,13111.94043,13111.99023,13111.99023,3260360000.0,True,13175.750001000002,13181.252373809522
2019-07-22,NYA,13111.99023,13139.08008,13087.51953,13109.76953,13109.76953,3003720000.0,False,13163.250977,13180.39899761905
2019-07-23,NYA,13109.90039,13203.07031,13109.90039,13197.51953,13197.51953,3313660000.0,False,13159.526952999999,13182.540412857144
2019-07-24,NYA,13172.54981,13235.59961,13161.74023,13234.92969,13234.92969,3428980000.0,False,13159.543945000001,13182.305154285716
2019-07-25,NYA,13234.92969,13234.92969,13146.65039,13169.29004,13169.29004,3645270000.0,False,13153.133984,13178.94419809524
2019-07-26,NYA,13169.29004,13244.04981,13169.29004,13235.5,13235.5,3257590000.0,False,13157.164941,13180.115142857143
2019-07-27,NYA,13169.29004,13244.04981,13169.29004,13235.5,13235.5,3257590000.0,True,13168.717968,13181.28608761905
2019-07-28,NYA,13169.29004,13244.04981,13169.29004,13235.5,13235.5,3257590000.0,True,13175.397948000002,13182.457032380953
2019-07-29,NYA,13235.49023,13249.04004,13212.79981,13222.61035,13222.61035,3203710000.0,False,13186.459960000002,13186.047061904761
2019-07-30,NYA,13222.75977,13222.75977,13128.15039,13187.20996,13187.20996,3634330000.0,False,13193.981933,13188.443267142857
2019-07-31,NYA,13187.20996,13196.84961,12979.37012,13066.59961,13066.59961,4623430000.0,False,13189.442871000001,13183.364211904762
2019-08-01,NYA,13053.66016,13154.37988,12890.98047,12920.82031,12920.82031,4762300000.0,False,13170.547949,13170.130906190476
2019-08-02,NYA,12885.32031,12887.25,12767.00977,12839.50977,12839.50977,3874660000.0,False,13134.746973000001,13151.309477619048
2019-08-03,NYA,12885.32031,12887.25,12767.00977,12839.50977,12839.50977,3874660000.0,True,13095.204980999999,13132.488049047619
2019-08-04,NYA,12885.32031,12887.25,12767.00977,12839.50977,12839.50977,3874660000.0,True,13062.226954000002,13113.666620476188
2019-08-05,NYA,12666.29981,12666.29981,12408.25977,12497.30957,12497.30957,4513730000.0,False,12988.407911,13078.615188095238
2019-08-06,NYA,12564.88965,12634.95996,12496.13965,12628.13965,12628.13965,4154240000.0,False,12927.671875999999,13051.612769999998
2019-08-07,NYA,12627.55957,12663.33008,12414.11035,12632.95996,12632.95996,4491750000.0,False,12867.417872,13028.42182857143
2019-08-08,NYA,12685.71973,12835.04981,12676.38965,12828.82031,12828.82031,4106370000.0,False,12828.038868,13012.237071904761
2019-08-09,NYA,12793.24023,12811.4502,12689.66992,12748.41992,12748.41992,3350640000.0,False,12784.159864,12994.9242
2019-08-10,NYA,12793.24023,12811.4502,12689.66992,12748.41992,12748.41992,3350640000.0,True,12752.341895000001,12977.611328095236
